A1,A2,A3,A4,PrestateA1,PrestateA2,PrestateA3,PrestateA4,BacknodeA1,BacknodeA2,BacknodeA3,BacknodeA4,Light
79,3,47,23,1,1,0,1,1,0,1,1,A3
33,4,236,15,1,1,0,1,1,1,0,0,A3
31,1,74,5,1,1,0,1,1,1,0,1,A3
96,4,171,14,1,1,0,1,1,1,1,0,A3
135,7,240,60,1,1,0,1,1,1,1,1,A3
69,4,184,15,1,1,1,0,0,0,0,0,A3
224,8,266,66,1,1,1,0,0,0,0,1,A3
58,6,103,51,1,1,1,0,0,0,1,0,A3
224,8,133,33,1,1,1,0,0,0,1,1,A3
34,4,61,15,1,1,1,0,0,1,0,0,A3
100,4,118,15,1,1,1,0,0,1,0,1,A3
228,8,405,34,1,1,1,0,0,1,1,0,A3
63,7,225,28,1,1,1,0,0,1,1,1,A3
33,2,29,7,1,1,1,0,1,0,0,0,A3
73,8,260,65,1,1,1,0,1,0,0,1,A3
54,6,96,48,1,1,1,0,1,0,1,0,A3
16,2,114,7,1,1,1,0,1,0,1,1,A3
43,5,77,38,1,1,1,0,1,1,0,0,A3
169,9,452,75,1,1,1,0,1,1,0,1,A3
35,4,252,16,1,1,1,0,1,1,1,0,A3
15,1,13,3,1,1,1,0,1,1,1,1,A3
146,8,130,65,1,1,1,1,0,0,0,0,A3
25,3,134,11,1,1,1,1,0,0,0,1,A3
20,1,12,6,1,1,1,1,0,0,1,0,A3
111,6,295,25,1,1,1,1,0,0,1,1,A3
172,10,305,76,1,1,1,1,0,1,0,0,A3
84,9,148,37,1,1,1,1,0,1,0,1,A3
7,0,6,2,1,1,1,1,0,1,1,0,A3
32,4,169,14,1,1,1,1,0,1,1,1,A3
15,2,26,7,1,1,1,1,1,0,0,0,A3
87,5,77,38,1,1,1,1,1,0,0,1,A3
117,4,207,35,1,1,1,1,1,0,1,0,A3
104,4,185,31,1,1,1,1,1,0,1,1,A3
140,8,496,62,1,1,1,1,1,1,0,0,A3
112,6,397,50,1,1,1,1,1,1,0,1,A3
52,6,187,47,1,1,1,1,1,1,1,0,A3
164,9,146,73,1,1,1,1,1,1,1,1,A3
65,58,7,345,0,0,0,0,0,0,0,0,A4
76,34,4,68,0,0,0,0,0,0,0,1,A4
79,23,3,187,0,0,0,0,0,0,1,0,A4
26,6,1,23,0,0,0,0,0,0,1,1,A4
53,23,6,281,0,0,0,0,0,1,0,0,A4
137,31,8,122,0,0,0,0,0,1,0,1,A4
85,76,9,453,0,0,0,0,0,1,1,0,A4
42,37,5,148,0,0,0,0,0,1,1,1,A4
164,36,9,145,0,0,0,0,1,0,0,0,A4
173,38,10,307,0,0,0,0,1,0,0,1,A4
67,30,4,180,0,0,0,0,1,0,1,0,A4
200,59,7,356,0,0,0,0,1,0,1,1,A4
166,37,9,148,0,0,0,0,1,1,0,0,A4
144,32,8,384,0,0,0,0,1,1,0,1,A4
249,37,9,442,0,0,0,0,1,1,1,0,A4
34,15,2,30,0,0,0,0,1,1,1,1,A4
132,29,7,235,0,0,0,1,0,0,0,0,A4
180,27,7,107,0,0,0,1,0,0,0,1,A1
133,20,5,237,0,0,0,1,0,0,1,0,A4
28,12,2,100,0,0,0,1,0,0,1,1,A1
75,11,3,134,0,0,0,1,0,1,0,0,A4
18,8,2,31,0,0,0,1,0,1,0,1,A1
69,31,8,122,0,0,0,1,0,1,1,0,A4
87,78,10,621,0,0,0,1,0,1,1,1,A1
40,18,4,143,0,0,0,1,1,0,0,0,A4
214,63,8,381,0,0,0,1,1,0,0,1,A4
157,35,9,419,0,0,0,1,1,0,1,0,A4
72,32,4,257,0,0,0,1,1,0,1,1,A4
31,14,3,163,0,0,0,1,1,1,0,0,A4
119,26,7,106,0,0,0,1,1,1,0,1,A4
39,17,2,140,0,0,0,1,1,1,1,0,A4
15,3,1,26,0,0,0,1,1,1,1,1,A4
81,18,4,216,0,0,1,0,0,0,0,0,A4
28,4,1,33,0,0,1,0,0,0,0,1,A4
151,67,8,536,0,0,1,0,0,0,1,0,A4
35,5,1,21,0,0,1,0,0,0,1,1,A4
32,14,4,58,0,0,1,0,0,1,0,0,A4
161,24,6,191,0,0,1,0,0,1,0,1,A4
13,11,1,91,0,0,1,0,0,1,1,0,A4
242,72,9,143,0,0,1,0,0,1,1,1,A4
89,13,3,210,0,0,1,0,1,0,0,0,A4
10,4,1,26,0,0,1,0,1,0,0,1,A4
28,12,3,149,0,0,1,0,1,0,1,0,A4
166,37,9,443,0,0,1,0,1,0,1,1,A4
169,37,9,450,0,0,1,0,1,1,0,0,A4
12,5,1,63,0,0,1,0,1,1,0,1,A4
168,37,9,299,0,0,1,0,1,1,1,0,A4
39,9,2,34,0,0,1,0,1,1,1,1,A4
226,33,8,134,0,0,1,1,0,0,0,0,A4
20,9,2,104,0,0,1,1,0,0,0,1,A1
33,29,4,232,0,0,1,1,0,0,1,0,A4
10,9,1,52,0,0,1,1,0,0,1,1,A1
158,70,9,561,0,0,1,1,0,1,0,0,A4
218,65,8,259,0,0,1,1,0,1,0,1,A1
72,11,3,127,0,0,1,1,0,1,1,0,A4
33,15,2,29,0,0,1,1,0,1,1,1,A1
15,14,2,109,0,0,1,1,1,0,0,0,A4
5,2,0,19,0,0,1,1,1,0,0,1,A4
69,31,8,244,0,0,1,1,1,0,1,0,A4
24,11,3,86,0,0,1,1,1,0,1,1,A4
44,20,5,237,0,0,1,1,1,1,0,0,A4
61,27,3,217,0,0,1,1,1,1,0,1,A4
218,65,8,388,0,0,1,1,1,1,1,0,A4
35,31,4,63,0,0,1,1,1,1,1,1,A4
21,18,2,74,0,1,0,0,0,0,0,0,A4
119,53,7,424,0,1,0,0,0,0,0,1,A4
0,0,0,0,0,1,0,0,0,0,1,0,A4
78,35,9,279,0,1,0,0,0,0,1,1,A4
43,6,2,25,0,1,0,0,0,1,0,0,A4
210,62,8,124,0,1,0,0,0,1,0,1,A4
150,67,8,134,0,1,0,0,0,1,1,0,A4
81,72,9,575,0,1,0,0,0,1,1,1,A4
98,43,5,174,0,1,0,0,1,0,0,0,A4
72,64,8,516,0,1,0,0,1,0,0,1,A4
213,63,8,252,0,1,0,0,1,0,1,0,A4
131,39,5,234,0,1,0,0,1,0,1,1,A4
26,6,1,93,0,1,0,0,1,1,0,0,A4
247,37,9,146,0,1,0,0,1,1,0,1,A4
49,11,3,88,0,1,0,0,1,1,1,0,A4
134,59,7,119,0,1,0,0,1,1,1,1,A4
38,34,4,272,0,1,0,1,0,0,0,0,A4
29,13,3,203,0,1,0,1,0,0,0,1,A1
64,57,7,229,0,1,0,1,0,0,1,0,A4
260,39,10,617,0,1,0,1,0,0,1,1,A1
1,0,0,2,0,1,0,1,0,1,0,0,A4
98,22,5,175,0,1,0,1,0,1,0,1,A1
6,6,1,11,0,1,0,1,0,1,1,0,A4
79,71,9,423,0,1,0,1,0,1,1,1,A1
24,10,3,125,0,1,0,1,1,0,0,0,A4
166,74,9,591,0,1,0,1,1,0,0,1,A4
81,36,9,575,0,1,0,1,1,0,1,0,A4
81,24,3,191,0,1,0,1,1,0,1,1,A4
81,24,3,193,0,1,0,1,1,1,0,0,A4
76,67,8,539,0,1,0,1,1,1,0,1,A4
54,24,3,193,0,1,0,1,1,1,1,0,A4
98,22,5,174,0,1,0,1,1,1,1,1,A4
51,11,3,136,0,1,1,0,0,0,0,0,A4
22,10,1,78,0,1,1,0,0,0,0,1,A4
61,27,7,108,0,1,1,0,0,0,1,0,A4
177,79,10,157,0,1,1,0,0,0,1,1,A4
59,17,2,35,0,1,1,0,0,1,0,0,A4
119,35,4,211,0,1,1,0,0,1,0,1,A4
50,22,6,267,0,1,1,0,0,1,1,0,A4
54,48,6,287,0,1,1,0,0,1,1,1,A4
33,7,2,88,0,1,1,0,1,0,0,0,A4
212,31,8,503,0,1,1,0,1,0,0,1,A4
22,19,2,155,0,1,1,0,1,0,1,0,A4
2,1,0,8,0,1,1,0,1,0,1,1,A4
39,9,2,104,0,1,1,0,1,1,0,0,A4
161,48,6,191,0,1,1,0,1,1,0,1,A4
159,23,6,188,0,1,1,0,1,1,1,0,A4
75,33,8,535,0,1,1,0,1,1,1,1,A4
107,24,6,286,0,1,1,1,0,0,0,0,A4
66,29,7,469,0,1,1,1,0,0,0,1,A1
44,39,5,158,0,1,1,1,0,0,1,0,A4
90,80,10,477,0,1,1,1,0,0,1,1,A1
26,11,3,46,0,1,1,1,0,1,0,0,A4
72,21,3,128,0,1,1,1,0,1,0,1,A1
94,42,5,167,0,1,1,1,0,1,1,0,A4
83,12,3,49,0,1,1,1,0,1,1,1,A1
25,5,1,22,0,1,1,1,1,0,0,0,A4
7,3,1,35,0,1,1,1,1,0,0,1,A4
177,26,7,105,0,1,1,1,1,0,1,0,A4
10,2,1,26,0,1,1,1,1,0,1,1,A4
8,7,1,13,0,1,1,1,1,1,0,0,A4
125,37,5,297,0,1,1,1,1,1,0,1,A4
137,20,5,325,0,1,1,1,1,1,1,0,A4
75,34,4,201,0,1,1,1,1,1,1,1,A4
74,33,4,198,1,0,0,0,0,0,0,0,A4
33,5,1,39,1,0,0,0,0,0,0,1,A4
26,8,1,46,1,0,0,0,0,0,1,0,A4
187,28,7,221,1,0,0,0,0,0,1,1,A4
49,22,5,174,1,0,0,0,0,1,0,0,A4
56,50,6,297,1,0,0,0,0,1,0,1,A4
42,19,2,148,1,0,0,0,0,1,1,0,A4
62,55,7,438,1,0,0,0,0,1,1,1,A4
23,10,3,124,1,0,0,0,1,0,0,0,A4
41,18,5,290,1,0,0,0,1,0,0,1,A4
171,76,9,456,1,0,0,0,1,0,1,0,A4
82,73,9,290,1,0,0,0,1,0,1,1,A4
99,22,5,88,1,0,0,0,1,1,0,0,A4
53,16,2,32,1,0,0,0,1,1,0,1,A4
6,5,1,22,1,0,0,0,1,1,1,0,A4
64,14,4,57,1,0,0,0,1,1,1,1,A4
59,26,7,211,1,0,0,1,0,0,0,0,A4
193,29,7,344,1,0,0,1,0,0,0,1,A4
29,13,2,78,1,0,0,1,0,0,1,0,A4
27,12,1,24,1,0,0,1,0,0,1,1,A4
70,63,8,376,1,0,0,1,0,1,0,0,A4
248,73,9,147,1,0,0,1,0,1,0,1,A4
21,19,2,112,1,0,0,1,0,1,1,0,A4
132,29,7,235,1,0,0,1,0,1,1,1,A4
80,71,9,143,1,0,0,1,1,0,0,0,A4
23,3,1,27,1,0,0,1,1,0,0,1,A4
11,10,1,78,1,0,0,1,1,0,1,0,A4
79,12,3,141,1,0,0,1,1,0,1,1,A4
32,9,1,76,1,0,0,1,1,1,0,0,A4
58,51,6,102,1,0,0,1,1,1,0,1,A4
102,23,6,182,1,0,0,1,1,1,1,0,A4
175,39,10,311,1,0,0,1,1,1,1,1,A4
20,9,2,106,1,0,1,0,0,0,0,0,A4
70,31,4,188,1,0,1,0,0,0,0,1,A4
165,49,6,294,1,0,1,0,0,0,1,0,A4
188,56,7,335,1,0,1,0,0,0,1,1,A4
19,17,2,102,1,0,1,0,0,1,0,0,A4
98,29,4,117,1,0,1,0,0,1,0,1,A4
25,11,3,90,1,0,1,0,0,1,1,0,A4
90,20,5,80,1,0,1,0,0,1,1,1,A4
33,14,4,58,1,0,1,0,1,0,0,0,A4
10,5,1,36,1,0,1,0,1,0,0,1,A4
114,51,6,405,1,0,1,0,1,0,1,0,A4
86,26,3,102,1,0,1,0,1,0,1,1,A4
13,4,0,22,1,0,1,0,1,1,0,0,A4
77,34,9,273,1,0,1,0,1,1,0,1,A4
176,78,10,470,1,0,1,0,1,1,1,0,A4
39,34,4,206,1,0,1,0,1,1,1,1,A4
78,17,4,276,1,0,1,1,0,0,0,0,A4
77,68,9,136,1,0,1,1,0,0,0,1,A4
7,2,0,12,1,0,1,1,0,0,1,0,A4
103,23,6,274,1,0,1,1,0,0,1,1,A4
82,36,9,584,1,0,1,1,0,1,0,0,A4
77,34,4,136,1,0,1,1,0,1,0,1,A4
149,44,6,88,1,0,1,1,0,1,1,0,A4
96,14,4,171,1,0,1,1,0,1,1,1,A4
123,37,5,219,1,0,1,1,1,0,0,0,A4
68,61,8,121,1,0,1,1,1,0,0,1,A4
217,64,8,258,1,0,1,1,1,0,1,0,A4
227,67,8,135,1,0,1,1,1,0,1,1,A4
62,28,7,442,1,0,1,1,1,1,0,0,A4
67,60,7,477,1,0,1,1,1,1,0,1,A4
14,6,2,101,1,0,1,1,1,1,1,0,A4
102,15,4,121,1,0,1,1,1,1,1,1,A4
121,54,7,107,1,1,0,0,0,0,0,0,A4
54,8,2,32,1,1,0,0,0,0,0,1,A4
82,73,9,437,1,1,0,0,0,0,1,0,A4
74,33,4,66,1,1,0,0,0,0,1,1,A4
36,16,4,257,1,1,0,0,0,1,0,0,A4
111,33,4,197,1,1,0,0,0,1,0,1,A4
82,73,9,585,1,1,0,0,0,1,1,0,A4
52,23,6,183,1,1,0,0,0,1,1,1,A4
21,19,2,75,1,1,0,0,1,0,0,0,A4
60,27,7,321,1,1,0,0,1,0,0,1,A4
134,60,7,119,1,1,0,0,1,0,1,0,A4
60,9,2,106,1,1,0,0,1,0,1,1,A4
4,4,0,16,1,1,0,0,1,1,0,0,A4
105,23,6,186,1,1,0,0,1,1,0,1,A4
85,38,5,301,1,1,0,0,1,1,1,0,A4
33,29,4,59,1,1,0,0,1,1,1,1,A4
113,25,6,402,1,1,0,1,0,0,0,0,A4
31,14,2,83,1,1,0,1,0,0,0,1,A4
43,19,2,38,1,1,0,1,0,0,1,0,A4
100,29,4,118,1,1,0,1,0,0,1,1,A4
81,36,9,432,1,1,0,1,0,1,0,0,A4
119,35,4,211,1,1,0,1,0,1,0,1,A4
40,12,1,24,1,1,0,1,0,1,1,0,A4
15,7,2,108,1,1,0,1,0,1,1,1,A4
1,0,0,3,1,1,0,1,1,0,0,0,A4
27,12,3,96,1,1,0,1,1,0,0,1,A4
74,33,8,393,1,1,0,1,1,0,1,0,A4
214,32,8,380,1,1,0,1,1,0,1,1,A4
108,48,6,192,1,1,0,1,1,1,0,0,A4
269,80,10,160,1,1,0,1,1,1,0,1,A4
174,52,6,310,1,1,0,1,1,1,1,0,A4
209,31,8,248,1,1,0,1,1,1,1,1,A4
50,7,2,120,1,1,1,0,0,0,0,0,A4
252,37,9,298,1,1,1,0,0,0,0,1,A4
23,21,3,125,1,1,1,0,0,0,1,0,A4
27,24,3,48,1,1,1,0,0,0,1,1,A4
162,72,9,431,1,1,1,0,0,1,0,0,A4
70,31,8,125,1,1,1,0,0,1,0,1,A4
151,22,6,89,1,1,1,0,0,1,1,0,A4
193,29,7,343,1,1,1,0,0,1,1,1,A4
23,20,3,81,1,1,1,0,1,0,0,0,A4
20,9,1,52,1,1,1,0,1,0,0,1,A4
27,12,3,195,1,1,1,0,1,0,1,0,A4
124,55,7,440,1,1,1,0,1,0,1,1,A4
207,61,8,245,1,1,1,0,1,1,0,0,A4
88,79,10,157,1,1,1,0,1,1,0,1,A4
194,57,7,345,1,1,1,0,1,1,1,0,A4
116,26,6,309,1,1,1,0,1,1,1,1,A4
208,31,8,369,1,1,1,1,0,0,0,0,A4
9,8,1,32,1,1,1,1,0,0,0,1,A4
101,30,4,120,1,1,1,1,0,0,1,0,A4
1,0,0,3,1,1,1,1,0,0,1,1,A4
11,9,1,37,1,1,1,1,0,1,0,0,A4
143,21,5,170,1,1,1,1,0,1,0,1,A4
170,76,9,151,1,1,1,1,0,1,1,0,A4
51,23,6,364,1,1,1,1,0,1,1,1,A4
81,24,3,48,1,1,1,1,1,0,0,0,A4
25,11,3,90,1,1,1,1,1,0,0,1,A4
40,36,4,72,1,1,1,1,1,0,1,0,A4
124,18,5,73,1,1,1,1,1,0,1,1,A4
29,13,2,102,1,1,1,1,1,1,0,0,A4
173,38,10,154,1,1,1,1,1,1,0,1,A4
26,11,1,69,1,1,1,1,1,1,1,0,A4
1,1,0,7,1,1,1,1,1,1,1,1,A4
234,69,555,9,0,0,0,0,0,0,0,0,A3
20,17,70,2,0,0,0,0,0,0,0,1,A3
80,12,94,3,0,0,0,0,0,0,1,0,A3
55,25,392,6,0,0,0,0,0,0,1,1,A3
84,38,300,9,0,0,0,0,0,1,0,0,A3
90,27,159,3,0,0,0,0,0,1,0,1,A3
95,21,169,5,0,0,0,0,0,1,1,0,A3
195,29,462,7,0,0,0,0,0,1,1,1,A3
35,31,61,4,0,0,0,0,1,0,0,0,A3
15,14,82,2,0,0,0,0,1,0,0,1,A3
137,61,244,8,0,0,0,0,1,0,1,0,A3
46,14,27,2,0,0,0,0,1,0,1,1,A3
11,10,20,1,0,0,0,0,1,1,0,0,A3
168,37,447,9,0,0,0,0,1,1,0,1,A3
65,29,349,7,0,0,0,0,1,1,1,0,A3
146,32,129,8,0,0,0,0,1,1,1,1,A3
118,26,314,7,0,0,0,1,0,0,0,0,A3
65,19,77,2,0,0,0,1,0,0,0,1,A3
110,49,389,6,0,0,0,1,0,0,1,0,A3
109,16,194,4,0,0,0,1,0,0,1,1,A3
191,28,340,7,0,0,0,1,0,1,0,0,A3
65,58,231,7,0,0,0,1,0,1,0,1,A3
184,55,218,7,0,0,0,1,0,1,1,0,A3
172,38,153,10,0,0,0,1,0,1,1,1,A3
14,6,51,2,0,0,0,1,1,0,0,0,A3
101,30,119,4,0,0,0,1,1,0,0,1,A3
73,65,259,8,0,0,0,1,1,0,1,0,A3
112,50,298,6,0,0,0,1,1,0,1,1,A3
54,12,95,3,0,0,0,1,1,1,0,0,A3
187,28,443,7,0,0,0,1,1,1,0,1,A3
138,61,490,8,0,0,0,1,1,1,1,0,A3
19,8,50,1,0,0,0,1,1,1,1,1,A3
112,25,99,6,0,0,1,0,0,0,0,0,A3
32,28,225,4,0,0,1,0,0,0,0,1,A3
84,75,449,9,0,0,1,0,0,0,1,0,A1
40,35,211,4,0,0,1,0,0,0,1,1,A1
248,73,147,9,0,0,1,0,0,1,0,0,A3
15,7,78,2,0,0,1,0,0,1,0,1,A3
3,1,5,0,0,0,1,0,0,1,1,0,A1
34,15,61,2,0,0,1,0,0,1,1,1,A1
145,43,343,5,0,0,1,0,1,0,0,0,A3
55,8,33,2,0,0,1,0,1,0,0,1,A3
37,33,199,4,0,0,1,0,1,0,1,0,A3
185,55,110,7,0,0,1,0,1,0,1,1,A3
129,19,307,5,0,0,1,0,1,1,0,0,A3
5,1,12,0,0,0,1,0,1,1,0,1,A3
97,43,172,5,0,0,1,0,1,1,1,0,A3
19,3,11,1,0,0,1,0,1,1,1,1,A3
31,5,54,1,0,0,1,1,0,0,0,0,A3
3,0,3,0,0,0,1,1,0,0,0,1,A3
88,39,622,10,0,0,1,1,0,0,1,0,A1
44,39,313,5,0,0,1,1,0,0,1,1,A1
16,7,14,1,0,0,1,1,0,1,0,0,A3
63,28,112,4,0,0,1,1,0,1,0,1,A3
198,29,353,7,0,0,1,1,0,1,1,0,A1
229,34,408,8,0,0,1,1,0,1,1,1,A1
61,55,218,7,0,0,1,1,1,0,0,0,A3
7,6,52,1,0,0,1,1,1,0,0,1,A3
71,11,85,3,0,0,1,1,1,0,1,0,A3
168,37,298,9,0,0,1,1,1,0,1,1,A3
55,49,394,6,0,0,1,1,1,1,0,0,A3
78,34,414,9,0,0,1,1,1,1,0,1,A3
151,33,268,8,0,0,1,1,1,1,1,0,A3
156,46,93,6,0,0,1,1,1,1,1,1,A3
33,5,58,1,0,1,0,0,0,0,0,0,A3
54,24,381,6,0,1,0,0,0,0,0,1,A3
13,3,47,1,0,1,0,0,0,0,1,0,A3
125,56,445,7,0,1,0,0,0,0,1,1,A3
165,24,293,6,0,1,0,0,0,1,0,0,A3
46,10,40,3,0,1,0,0,0,1,0,1,A3
268,40,476,10,0,1,0,0,0,1,1,0,A3
49,22,87,5,0,1,0,0,0,1,1,1,A3
108,24,384,6,0,1,0,0,1,0,0,0,A3
44,39,155,5,0,1,0,0,1,0,0,1,A3
69,15,123,4,0,1,0,0,1,0,1,0,A3
56,17,66,2,0,1,0,0,1,0,1,1,A3
16,14,83,2,0,1,0,0,1,1,0,0,A3
129,29,114,7,0,1,0,0,1,1,0,1,A3
67,30,120,7,0,1,0,0,1,1,1,0,A3
96,29,171,4,0,1,0,0,1,1,1,1,A3
213,32,253,8,0,1,0,1,0,0,0,0,A3
48,43,344,5,0,1,0,1,0,0,0,1,A3
135,60,239,7,0,1,0,1,0,0,1,0,A3
75,17,134,4,0,1,0,1,0,0,1,1,A3
62,27,109,7,0,1,0,1,0,1,0,0,A3
47,42,252,5,0,1,0,1,0,1,0,1,A3
9,2,8,0,0,1,0,1,0,1,1,0,A3
50,11,179,3,0,1,0,1,0,1,1,1,A3
243,72,288,9,0,1,0,1,1,0,0,0,A3
137,20,325,5,0,1,0,1,1,0,0,1,A3
83,73,441,9,0,1,0,1,1,0,1,0,A3
30,13,107,3,0,1,0,1,1,0,1,1,A3
52,15,31,2,0,1,0,1,1,1,0,0,A3
168,75,599,9,0,1,0,1,1,1,0,1,A3
4,2,19,0,0,1,0,1,1,1,1,0,A3
101,45,358,6,0,1,0,1,1,1,1,1,A3
77,34,274,9,0,1,1,0,0,0,0,0,A3
79,35,140,4,0,1,1,0,0,0,0,1,A3
126,56,112,7,0,1,1,0,0,0,1,0,A1
4,3,19,0,0,1,1,0,0,0,1,1,A1
174,39,463,10,0,1,1,0,0,1,0,0,A3
105,31,250,4,0,1,1,0,0,1,0,1,A3
64,29,457,7,0,1,1,0,0,1,1,0,A1
72,16,128,4,0,1,1,0,0,1,1,1,A1
78,70,417,9,0,1,1,0,1,0,0,0,A3
29,13,52,3,0,1,1,0,1,0,0,1,A3
10,3,12,0,0,1,1,0,1,0,1,0,A3
75,33,401,8,0,1,1,0,1,0,1,1,A3
79,35,70,4,0,1,1,0,1,1,0,0,A3
14,12,99,2,0,1,1,0,1,1,0,1,A3
144,64,257,8,0,1,1,0,1,1,1,0,A3
21,19,151,2,0,1,1,0,1,1,1,1,A3
169,75,602,9,0,1,1,1,0,0,0,0,A3
83,74,147,9,0,1,1,1,0,0,0,1,A3
6,2,10,1,0,1,1,1,0,0,1,0,A1
170,25,302,6,0,1,1,1,0,0,1,1,A1
147,44,261,5,0,1,1,1,0,1,0,0,A3
102,15,181,4,0,1,1,1,0,1,0,1,A3
10,5,55,1,0,1,1,1,0,1,1,0,A1
134,40,318,5,0,1,1,1,0,1,1,1,A1
102,23,361,6,0,1,1,1,1,0,0,0,A3
58,26,52,3,0,1,1,1,1,0,0,1,A3
28,12,198,3,0,1,1,1,1,0,1,0,A3
70,31,125,8,0,1,1,1,1,0,1,1,A3
144,64,128,8,0,1,1,1,1,1,0,0,A3
35,8,125,2,0,1,1,1,1,1,0,1,A3
212,31,252,8,0,1,1,1,1,1,1,0,A3
189,28,337,7,0,1,1,1,1,1,1,1,A3
88,39,78,5,1,0,0,0,0,0,0,0,A3
93,21,329,5,1,0,0,0,0,0,0,1,A3
12,3,21,0,1,0,0,0,0,0,1,0,A3
71,31,63,4,1,0,0,0,0,0,1,1,A3
262,78,155,10,1,0,0,0,0,1,0,0,A3
30,14,108,3,1,0,0,0,0,1,0,1,A3
70,15,62,4,1,0,0,0,0,1,1,0,A3
219,65,389,8,1,0,0,0,0,1,1,1,A3
105,31,250,4,1,0,0,0,1,0,0,0,A3
7,3,13,1,1,0,0,0,1,0,0,1,A3
38,34,270,4,1,0,0,0,1,0,1,0,A3
71,31,126,8,1,0,0,0,1,0,1,1,A3
80,24,143,3,1,0,0,0,1,1,0,0,A3
178,53,211,7,1,0,0,0,1,1,0,1,A3
49,22,87,5,1,0,0,0,1,1,1,0,A3
92,41,326,5,1,0,0,0,1,1,1,1,A3
14,12,24,2,1,0,0,1,0,0,0,0,A3
149,44,177,6,1,0,0,1,0,0,0,1,A3
103,30,183,4,1,0,0,1,0,0,1,0,A3
269,80,478,10,1,0,0,1,0,0,1,1,A3
148,33,395,8,1,0,0,1,0,1,0,0,A3
60,26,318,7,1,0,0,1,0,1,0,1,A3
82,73,438,9,1,0,0,1,0,1,1,0,A3
169,25,201,6,1,0,0,1,0,1,1,1,A3
22,10,119,2,1,0,0,1,1,0,0,0,A3
134,20,80,5,1,0,0,1,1,0,0,1,A3
42,18,295,5,1,0,0,1,1,0,1,0,A3
52,12,46,3,1,0,0,1,1,0,1,1,A3
62,14,220,3,1,0,0,1,1,1,0,0,A3
234,35,554,9,1,0,0,1,1,1,0,1,A3
31,14,163,3,1,0,0,1,1,1,1,0,A3
8,3,41,1,1,0,0,1,1,1,1,1,A3
74,33,264,8,1,0,1,0,0,0,0,0,A3
256,38,606,9,1,0,1,0,0,0,0,1,A3
60,53,319,7,1,0,1,0,0,0,1,0,A3
52,8,93,2,1,0,1,0,0,0,1,1,A3
81,36,577,9,1,0,1,0,0,1,0,0,A3
122,27,324,7,1,0,1,0,0,1,0,1,A3
61,54,108,7,1,0,1,0,0,1,1,0,A3
34,15,241,4,1,0,1,0,0,1,1,1,A3
120,27,214,7,1,0,1,0,1,0,0,0,A3
5,1,3,0,1,0,1,0,1,0,0,1,A3
18,3,42,1,1,0,1,0,1,0,1,0,A3
119,35,282,4,1,0,1,0,1,0,1,1,A3
127,19,227,5,1,0,1,0,1,1,0,0,A3
69,10,122,3,1,0,1,0,1,1,0,1,A3
19,4,50,1,1,0,1,0,1,1,1,0,A3
153,23,90,6,1,0,1,0,1,1,1,1,A3
30,27,54,3,1,0,1,1,0,0,0,0,A3
112,25,298,6,1,0,1,1,0,0,0,1,A3
41,37,294,5,1,0,1,1,0,0,1,0,A3
94,42,84,5,1,0,1,1,0,0,1,1,A3
157,35,417,9,1,0,1,1,0,1,0,0,A3
159,47,283,6,1,0,1,1,0,1,0,1,A3
22,7,13,1,1,0,1,1,0,1,1,0,A3
65,57,230,7,1,0,1,1,0,1,1,1,A3
113,25,302,6,1,0,1,1,1,0,0,0,A3
262,39,466,10,1,0,1,1,1,0,0,1,A3
83,25,147,3,1,0,1,1,1,0,1,0,A3
141,31,251,8,1,0,1,1,1,0,1,1,A3
57,8,34,2,1,0,1,1,1,1,0,0,A3
176,78,470,10,1,0,1,1,1,1,0,1,A3
2,2,8,0,1,0,1,1,1,1,1,0,A3
51,45,363,6,1,0,1,1,1,1,1,1,A3
1,0,1,0,1,1,0,0,0,0,0,0,A3
218,32,129,8,1,1,0,0,0,0,0,1,A3
69,15,62,4,1,1,0,0,0,0,1,0,A3
17,15,120,2,1,1,0,0,0,0,1,1,A3
164,24,389,6,1,1,0,0,0,1,0,0,A3
84,74,596,9,1,1,0,0,0,1,0,1,A3
21,9,75,2,1,1,0,0,0,1,1,0,A3
83,18,74,5,1,1,0,0,0,1,1,1,A3
52,23,140,3,1,1,0,0,1,0,0,0,A3
19,4,66,1,1,1,0,0,1,0,0,1,A3
45,40,322,5,1,1,0,0,1,0,1,0,A3
31,14,82,2,1,1,0,0,1,0,1,1,A3
108,24,192,6,1,1,0,0,1,1,0,0,A3
49,22,86,5,1,1,0,0,1,1,0,1,A3
175,39,312,10,1,1,0,0,1,1,1,0,A3
133,29,118,7,1,1,0,0,1,1,1,1,A3
239,71,142,9,1,1,0,1,0,0,0,0,A3
144,32,511,8,1,1,0,1,0,0,0,1,A3
67,30,358,7,1,1,0,1,0,0,1,0,A3
117,52,313,7,1,1,0,1,0,0,1,1,A3
177,79,158,10,1,1,0,1,0,1,0,0,A3
69,31,183,4,1,1,0,1,0,1,0,1,A3
69,62,494,8,1,1,0,1,0,1,1,0,A3
108,32,257,4,1,1,0,1,0,1,1,1,A3
30,7,79,2,1,1,0,1,1,0,0,0,A3
38,17,135,4,1,1,0,1,1,0,0,1,A3
13,6,12,1,1,1,0,1,1,0,1,0,A3
56,50,401,6,1,1,0,1,1,0,1,1,A3
129,38,153,5,1,1,0,1,1,1,0,0,A3
76,17,272,4,1,1,0,1,1,1,0,1,A3
